ruta_relativa,nombre,extension,tipo,corpus_inferido,tamano_bytes,tamano_humano,modificado,sha256,hash_omitido
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_813.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_813.txt,.txt,texto,C-JEP-oral,516,516 B,2026-04-25T19:25:23,c84eef8603b21ef3f1539653a461b60c376ba6b04e59ddbc8e7b3059b7e267f0,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_814.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_814.txt,.txt,texto,C-JEP-oral,1929,1.9 KB,2026-04-25T19:25:23,172fd18b9a1106295c3d5629d3c6af110da6196a6deff4b5a85f04c6fd01b875,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_815.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_815.txt,.txt,texto,C-JEP-oral,2369,2.3 KB,2026-04-25T19:25:23,7eec1decb2ed83532b89976c81a914917b070ec9936a5c294fe45600e991d800,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_816.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_816.txt,.txt,texto,C-JEP-oral,325,325 B,2026-04-25T19:25:23,8ccde53df38192d1b002fac5e7dd334a8fcb319814c981202d6febce08e84bb2,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_817.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_817.txt,.txt,texto,C-JEP-oral,1850,1.8 KB,2026-04-25T19:25:23,dd25b686255d6c9d07f46f70349da7c7ebe2c6bff70b1297c911279b2881dac0,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_818.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_818.txt,.txt,texto,C-JEP-oral,2506,2.4 KB,2026-04-25T19:25:23,e49568733cfe68ff47e6c509351c6488add0ca3cb45a7ddfac885a21ea414f14,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_819.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_819.txt,.txt,texto,C-JEP-oral,4466,4.4 KB,2026-04-25T19:25:23,4e0873895357b4937c98b6fed77e3eb6b9724749bd4484e88216d3815780b520,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_82.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_82.txt,.txt,texto,C-JEP-oral,3024,3.0 KB,2026-04-25T19:25:22,264b935f8df2d68bb1e7a608d850de8aef2ef1882dd7722d2f6939a591d5c540,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_820.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_820.txt,.txt,texto,C-JEP-oral,268,268 B,2026-04-25T19:25:23,f2a67827914c9dfe817514dee7d59e8cba1d94b07303bee20ccee3d44d185e15,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_821.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_821.txt,.txt,texto,C-JEP-oral,2423,2.4 KB,2026-04-25T19:25:23,01ff1ecd9539859da5ea0338b813b0a995dd43ecdd07ca78633a4d8cb25e6fa7,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_822.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_822.txt,.txt,texto,C-JEP-oral,1449,1.4 KB,2026-04-25T19:25:23,436005c0164a013b3981e6aaf5b5a261ba3809e5ecfc8d521e116e7e45fbcfe9,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_823.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_823.txt,.txt,texto,C-JEP-oral,1066,1.0 KB,2026-04-25T19:25:23,77fe7b628f7120b599143ddfbbf64ac66511fc3d6899724a30247a11502fc8d9,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_824.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_824.txt,.txt,texto,C-JEP-oral,1479,1.4 KB,2026-04-25T19:25:23,1587b09f8021a7cf41f8176ef50c671ad330beb0af859b41a1aafbf1e8b9f539,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_825.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_825.txt,.txt,texto,C-JEP-oral,863,863 B,2026-04-25T19:25:23,f1893f5334d79684cbeb7a7cc0823e6fafb5b4c7a958cb8bbfe0dc1eb13bb496,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_826.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_826.txt,.txt,texto,C-JEP-oral,198,198 B,2026-04-25T19:25:23,4bdd19e9b50b543c24ae560684874f2b0fb95ba74ad5598a5fa60707ccf6723d,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_827.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_827.txt,.txt,texto,C-JEP-oral,773,773 B,2026-04-25T19:25:23,6c8600cfaf72155ebf84494a46852cc9980c0719e1c67f3a76fc4aa6f596bdd6,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_828.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_828.txt,.txt,texto,C-JEP-oral,522,522 B,2026-04-25T19:25:23,8104f3445f47f330c27c8edad540bf4627cda34115baa97571f9e98a020fbf36,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_829.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_829.txt,.txt,texto,C-JEP-oral,718,718 B,2026-04-25T19:25:23,41bbdf8a4a35bb10e9526abe638ec708e3ddf46ba5c2095df8a922c897a33945,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_83.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_83.txt,.txt,texto,C-JEP-oral,468,468 B,2026-04-25T19:25:22,88711f03e46c9d97bf657e6ff9393c34d3bbe69a7cb98a951c9eb3c0362498bd,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_830.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_830.txt,.txt,texto,C-JEP-oral,236,236 B,2026-04-25T19:25:23,6ab6b0966caa085a840df6f651b10d5aec479e5161d149341308471ab98f0c13,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_831.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_831.txt,.txt,texto,C-JEP-oral,895,895 B,2026-04-25T19:25:23,8cc9ad7dc264b05fe383e36ae378758eb8ec050dd324e80a934fc7e1e85fead7,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_832.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_832.txt,.txt,texto,C-JEP-oral,1245,1.2 KB,2026-04-25T19:25:23,2d2ac3798d818fc72f6fc2e217d5259dcbebd2636b3c98cb23550cbe999cbc28,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_833.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_833.txt,.txt,texto,C-JEP-oral,328,328 B,2026-04-25T19:25:23,01923a91c8b12b1075f2d97bd01f18d616789aaab2239aed8b9b6c45f3b3c00d,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_834.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_834.txt,.txt,texto,C-JEP-oral,567,567 B,2026-04-25T19:25:23,35be6a934a1f479edb6980e6b9de35332fc88347cb3999e513fb9e9319cb6f65,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_835.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_835.txt,.txt,texto,C-JEP-oral,432,432 B,2026-04-25T19:25:23,bab341a987261883fbd443b01429aeacef70fd70b36cf488d322f6f5bfca21eb,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_836.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_836.txt,.txt,texto,C-JEP-oral,140,140 B,2026-04-25T19:25:23,a2990c6de2030b91b798fff3bb743f409eeb90f2ebe562aafaf78726e6553883,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_837.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_837.txt,.txt,texto,C-JEP-oral,831,831 B,2026-04-25T19:25:23,dd3e3ed4c025b66a9411c6425b9d2404ca6ce74b0f50340c2748d2e0755eba37,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_838.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_838.txt,.txt,texto,C-JEP-oral,575,575 B,2026-04-25T19:25:23,7391cc893d9f218cfa63be643084a8c867adb8769885be01dbd61ab0ab0d440a,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_839.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_839.txt,.txt,texto,C-JEP-oral,672,672 B,2026-04-25T19:25:23,dcf1ac6f444783886c0756257c1c0b36ea5bbffd7c78150583021a35219c90b1,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_840.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_840.txt,.txt,texto,C-JEP-oral,1325,1.3 KB,2026-04-25T19:25:23,bf0e58ff1b395bc395ca6f1f3e28e77329206b45c174786a5dc21ee0912b6dff,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_841.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_841.txt,.txt,texto,C-JEP-oral,556,556 B,2026-04-25T19:25:23,d4c1191ec8bd35da4a10f724164ed3df8ae4d3ad0c373f6f03170b47d7599e81,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_842.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_842.txt,.txt,texto,C-JEP-oral,779,779 B,2026-04-25T19:25:23,4538bec09aae357fd4b54cb15a34181974891de1784a94f10d115ae42b2742a7,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_843.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_843.txt,.txt,texto,C-JEP-oral,1536,1.5 KB,2026-04-25T19:25:23,b6850c3fc8aa0fc5b67f586e73a07c2e2fe8f31b8497d6beddfc2a083324566f,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_844.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_844.txt,.txt,texto,C-JEP-oral,138,138 B,2026-04-25T19:25:23,4dbabc4a5cb8c0b488f1db1a77bb47ff7e81863aa2cc32a63d742022158a26df,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_845.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_845.txt,.txt,texto,C-JEP-oral,168,168 B,2026-04-25T19:25:23,f51f2d0942d1f9c706bfff3127ad89c107c3eeb99d00ecd650f9d65a47cff2d6,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_847.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_847.txt,.txt,texto,C-JEP-oral,1638,1.6 KB,2026-04-25T19:25:23,498c03442036de63eec29f3ff2f9e1a062f93b342c66aa50ca4e3afa72bb5d54,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_848.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_848.txt,.txt,texto,C-JEP-oral,239,239 B,2026-04-25T19:25:23,062ab5a40547aa6e68720ff351b35f597d1ad2c3a682af644e85a011f704d92d,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_849.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_849.txt,.txt,texto,C-JEP-oral,146,146 B,2026-04-25T19:25:23,b4c3151e708b890f714d019d62360ad75c34f732ce8f3f757f55a033f37e7887,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_85.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_85.txt,.txt,texto,C-JEP-oral,5266,5.1 KB,2026-04-25T19:25:22,211f4b852afef2e9ffe2ae1dd03eda628f18f44ca14aac00990c3fbd7e981e9c,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_850.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_850.txt,.txt,texto,C-JEP-oral,597,597 B,2026-04-25T19:25:23,25783ed442369078de595b2faf3de111b8f71dea29aff90d195d3b16605419d4,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_851.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_851.txt,.txt,texto,C-JEP-oral,2249,2.2 KB,2026-04-25T19:25:23,e1a60d45ff9d725ab0762db84e83786f4548954660e8eea2bff40ac56fd8c871,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_852.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_852.txt,.txt,texto,C-JEP-oral,518,518 B,2026-04-25T19:25:23,fbd1c94de8ea68a2d4ccf57c794adc9585a932c263835aeea930b47c966845cb,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_853.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_853.txt,.txt,texto,C-JEP-oral,1485,1.5 KB,2026-04-25T19:25:23,fd0f8920af18375b0b3f6d02739ddf4218e98f04bca92f2b7d1c0fa4bf16dee0,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_854.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_854.txt,.txt,texto,C-JEP-oral,211,211 B,2026-04-25T19:25:23,f3f5196c8fc355317d2f27302b255e6abc5a223ce5846d885547240c52e356b6,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_855.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_855.txt,.txt,texto,C-JEP-oral,748,748 B,2026-04-25T19:25:23,030f958e8997db08c712eaa2cec803cb42e3e6e21406f1f781bc1f09cb931a64,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_856.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_856.txt,.txt,texto,C-JEP-oral,147,147 B,2026-04-25T19:25:23,9e7616fcfdd7e744f04f5e6a8f3f4739df0c1fc82a273545151095f8d9f044c3,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_857.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_857.txt,.txt,texto,C-JEP-oral,2446,2.4 KB,2026-04-25T19:25:23,501430373e9425eb172f0c50a121ef9bdc817b005f637a4c4933c69b3cd88bc1,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_858.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_858.txt,.txt,texto,C-JEP-oral,225,225 B,2026-04-25T19:25:23,92b999cc8ddeb52ad3097f1b9f65a67d802df7fbdc27f2ab3601f97a9d08c4d6,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_859.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_859.txt,.txt,texto,C-JEP-oral,745,745 B,2026-04-25T19:25:23,48adb185da0135cc64954856858b9f3dfd4fe1d80c7a820330e21af65dc66018,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_86.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_86.txt,.txt,texto,C-JEP-oral,3645,3.6 KB,2026-04-25T19:25:22,f23b447bead9ce154faa16ca9b7c0b70cec01c25d9407ea17aade92616040a51,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_861.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_861.txt,.txt,texto,C-JEP-oral,503,503 B,2026-04-25T19:25:23,1200dbf88ba8fc031a817a4482165251386f483fb6700c10f01594ce7dab8509,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_862.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_862.txt,.txt,texto,C-JEP-oral,2416,2.4 KB,2026-04-25T19:25:23,4b626e473feb3804f57419103623e1d698d2c909ab66f27959a92d95a1399aa1,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_863.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_863.txt,.txt,texto,C-JEP-oral,2668,2.6 KB,2026-04-25T19:25:23,50294e62c5b32f59fd3eb29f1972636d677f705ecac121a7c8761a839cbd3f0e,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_864.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_864.txt,.txt,texto,C-JEP-oral,169,169 B,2026-04-25T19:25:23,5cbaff7c8617b149dfbca69b54a0f53198b4203678d23fc1507a66cac32b85c4,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_866.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_866.txt,.txt,texto,C-JEP-oral,243,243 B,2026-04-25T19:25:23,9f93d2cd6f04093fbc98a6d78a54aaacfded46123f7c0c8b5f16001d72e8dca4,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_867.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_867.txt,.txt,texto,C-JEP-oral,1794,1.8 KB,2026-04-25T19:25:23,973a03f9719b057283474c7ad3b2bded6797786432d5aa3df777d3319c3715de,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_868.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_868.txt,.txt,texto,C-JEP-oral,2221,2.2 KB,2026-04-25T19:25:23,7f88e4ce2f30eb9483ae6c3a369d6f0e209032c75bdc32b360b3c4c4c0466e61,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_869.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_869.txt,.txt,texto,C-JEP-oral,373,373 B,2026-04-25T19:25:23,841445ae15fdff0df06f926cf27f82ce3e5b797d6fd8b01bf0cd41ce018d241b,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_87.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_87.txt,.txt,texto,C-JEP-oral,3991,3.9 KB,2026-04-25T19:25:22,c8284e6d3000195c0178f1d5e3e099384d3368fb55aada4b1b41eb26105e8ff6,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_870.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_870.txt,.txt,texto,C-JEP-oral,1210,1.2 KB,2026-04-25T19:25:23,5bbd3df6d45e4b142568c74187152c0d757042b203ed5f9911feccdf21e7ba1b,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_872.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_872.txt,.txt,texto,C-JEP-oral,1692,1.7 KB,2026-04-25T19:25:23,a667ccdacb8713b6c37dd1b267aa656636af6cfb67365c447f0c1a0f227f7ce9,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_873.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_873.txt,.txt,texto,C-JEP-oral,841,841 B,2026-04-25T19:25:23,c2c4b395905ef313add347b358dd7b6faa2e5e347e4fc1181aaf15357b88b7a0,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_874.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_874.txt,.txt,texto,C-JEP-oral,2939,2.9 KB,2026-04-25T19:25:23,447028629429ea7f286fbf2e649e3125520ab0361dd85753be0f81d545d78af8,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_875.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_875.txt,.txt,texto,C-JEP-oral,2550,2.5 KB,2026-04-25T19:25:23,2f941c77b5a79d9cdbd2d1813ded67d6180c44a499e44b3e1fef1fd4fc773ebd,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_876.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_876.txt,.txt,texto,C-JEP-oral,2760,2.7 KB,2026-04-25T19:25:23,3a7032db13f4e891fd9831200858920f85906250ff49a7c3ecc7c2b07006d4bf,False
